stime,station_id,lat,lon,station_id,states,RH,HPBL,TMP,goes_measurement,wind_direction,wind_speed,forest_perc,pop_density,num_vehicles,copd_heart,air_data_value_pred,air_data_value_real
2019-01-12 19:00,41-035-0004,42.190296,-121.731369,41-035-0004,Oregon,61.4,242.59148,277.77722,0.06551294,321.5601059,1.955946064,48.51,113.700561,1488623,6188,7.302684224,7.2
2019-06-14 21:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,34,2244.4846,298.79813,0.55808043,119.9671375,3.025482263,34.48,101.00961,937421,12540,10.35570122,7.4
2019-01-03 17:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,70.4,52.201817,277.90207,-0.016555961,7.464706096,1.2658281,32.71,657.080463,15065827,16914,7.784752778,11
2019-03-27 17:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,54.2,872.991,290.66962,0.88504606,253.6862693,8.362650009,3.2,65.267748,683020,25287,6.488872222,7
2019-06-08 15:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,59.2,378.31955,299.03128,0.5392008,282.4905469,6.613697941,37.33,287.48889,8248322,14834,12.35535915,6
2019-04-06 15:00,29-189-3001,38.650329,-90.350313,29-189-3001,Missouri,87.9,253.04102,287.49728,0.3500955,310.1788065,2.753234882,35.16,231.286107,2102216,6335,10.27536559,15.4
2019-03-28 18:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,35,793.5616,287.79248,0.20784278,288.8489171,3.209954733,39.36,1613.304771,1922462,9951,7.569447222,6
2019-03-29 21:00,06-079-2007,35.04673,-120.58777,06-079-2007,California,72.4,301.24722,289.85168,0.069443,151.6404204,8.22255924,32.71,657.080463,15065827,16914,35.98017391,38
2019-05-24 17:00,29-189-3001,38.650329,-90.350313,29-189-3001,Missouri,62.600002,974.21893,303.11896,0.36566165,241.2052358,4.764374035,35.16,231.286107,2102216,6335,10.50927146,12.6
2019-05-29 19:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,42.8,611.1854,298.32123,-0.033509158,195.1022175,3.391207671,32.71,657.080463,15065827,16914,14.29930333,10
2019-04-24 18:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,43.5,982.60516,291.23236,0.69085485,86.23138609,2.893584218,31.99,44.806827,655766,9336,4.081596452,3.1
2019-08-13 19:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,17.6,2152.7131,304.31116,0.47801512,257.3997932,3.173039164,34.48,101.00961,937421,12540,9.284872162,29.2
2019-08-14 14:00,56-039-1013,44.373056,-110.830833,56-039-1013,Wyoming,74.4,34.515602,280.41595,0.054108065,262.1460036,1.45487637,18.42,15.53994,203546,6811,3.583946675,2.2
2019-09-15 15:00,42-003-1376,40.43743,-79.863572,42-003-1376,Pennsylvania,71.9,463.71832,293.87158,0.14527005,261.6545139,1.520499057,58.6,740.996139,4424183,11376,11.23314922,12
2019-04-29 15:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,76.6,61.172295,285.37372,0.13394223,299.9198526,4.326840464,32.71,657.080463,15065827,16914,9.467721575,7
2019-02-25 14:00,42-101-0075,40.054171,-74.985166,42-101-0075,Pennsylvania,34.100002,1687.1285,276.11115,0.15944909,181.666339,8.72989573,58.6,740.996139,4424183,11376,4.802041499,11.9
2019-08-13 17:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,37.3,340.28296,301.30237,0.14473063,246.9772782,2.544967508,32.71,657.080463,15065827,16914,8.930502478,9
2019-06-24 17:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,40,429.2768,301.5187,0.2331955,273.3326396,3.455246094,32.71,657.080463,15065827,16914,9.556552944,14
2019-01-08 22:00,35-001-0029,35.01708,-106.65739,35-001-0029,New Mexico,34.4,505.29755,284.08276,0.05603456,130.7036152,2.887552012,31.99,44.806827,655766,9336,4.760842467,6.1
2019-01-25 19:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,81.200005,181.0113,284.64612,0.16592214,183.2766809,3.059422159,32.71,657.080463,15065827,16914,6.622407649,15
2019-04-20 23:00,06-079-2007,35.04673,-120.58777,06-079-2007,California,84.6,353.8011,288.0262,0.18880895,151.837984,6.409042671,32.71,657.080463,15065827,16914,27.59526389,37
2019-01-04 23:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,32.4,380.28027,280.82367,0.32158333,125.0069869,1.80823915,31.99,44.806827,655766,9336,4.786273268,7.8
2019-05-14 15:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,55.9,818.5158,293.89313,0.19212253,288.0911001,3.506364704,37.33,287.48889,8248322,14834,9.937535714,11
2019-06-19 20:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,39.100002,623.3833,303.95477,0.05010094,170.9931678,2.977090479,32.71,657.080463,15065827,16914,7.647245572,9
2019-03-01 23:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,73.4,338.7149,293.38965,0.10273293,8.239432569,4.078250387,37.33,287.48889,8248322,14834,9.644277778,9
2019-01-22 23:00,32-031-0025,39.399837,-119.739606,32-031-0025,Nevada,50.2,607.43823,277.2746,0.14997071,156.98405,0.736957967,15.89,72.778719,683020,5397,4.770659926,5
2019-07-27 17:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,38.5,1307.6338,303.239,1.1440448,283.610225,6.143676422,37.33,287.48889,8248322,14834,10.87615628,12
2019-07-10 20:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,53.5,1315.0637,303.34277,0.6030064,300.2787111,2.999660843,39.36,1613.304771,1922462,9951,11.27288908,12
2019-07-18 23:00,11-001-0051,38.89477,-76.953426,11-001-0051,Maryland,65.6,1383.3673,304.5122,0.25384757,136.1928958,1.666144163,39.36,1613.304771,1922462,9951,8.815311538,11
2019-06-04 17:00,11-001-0051,38.89477,-76.953426,11-001-0051,Maryland,30.7,1697.835,295.0332,0.42137602,201.5989543,2.627249971,39.36,1613.304771,1922462,9951,5.845989084,4
2019-06-30 14:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,52.3,512.181,297.14127,0.21732114,213.6977171,0.528960484,37.33,287.48889,8248322,14834,13.05819703,26
2019-04-07 14:00,35-001-0026,35.1443,-106.60468,35-001-0026,New Mexico,49,120.94454,282.26202,2.3283029,349.0991682,1.230751526,31.99,44.806827,655766,9336,6.853061552,3.3
2019-03-26 15:00,44-009-0007,41.49511,-71.423705,44-009-0007,Rhode Island,23.300001,1419.0306,277.98322,0.9538606,93.31144136,5.870563674,54.38,2653.444755,412255,6426,5.599650247,6
2019-03-18 15:00,45-091-8801,34.9127,-80.8745,45-091-8801,South Carolina,33.2,892.0424,286.17004,-0.00522814,114.5425201,3.123862802,68.19,443.406288,1830186,12485,4.169777017,6
2019-07-15 14:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,19,51.864292,300.4087,0.18480183,49.15957586,1.739811069,32.71,657.080463,15065827,16914,7.461054171,4
2019-03-19 19:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,28.1,1955.8737,282.39172,0.20306505,186.1263613,1.124429375,39.36,1613.304771,1922462,9951,4.811986306,5
2019-02-25 21:00,29-189-3001,38.650329,-90.350313,29-189-3001,Missouri,38,539.01935,278.08133,0.071292445,327.0297962,3.250824296,35.16,231.286107,2102216,6335,6.592817136,10.5
2019-06-24 16:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,27.7,604.142,293.3723,0.48579818,131.1956967,1.125771703,31.99,44.806827,655766,9336,4.952473455,4.8
2019-06-06 23:00,32-031-0025,39.399837,-119.739606,32-031-0025,Nevada,25,1521.9774,298.21838,0.041007858,208.4266078,9.913938306,15.89,72.778719,683020,5397,4.203518441,2
2019-01-04 21:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,56,237.10333,284.19373,0.02798472,149.3927818,1.799327267,3.2,65.267748,683020,25287,4.765863951,4
2019-05-25 16:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,62.100002,426.99,293.06644,0.2586253,295.4966839,4.066100706,32.71,657.080463,15065827,16914,10.08945837,5
2019-08-29 16:00,11-001-0051,38.89477,-76.953426,11-001-0051,Maryland,48.8,1367.8053,299.1926,0.23019017,152.1150807,3.71855502,39.36,1613.304771,1922462,9951,4.311276786,6
2019-06-08 18:00,06-079-2007,35.04673,-120.58777,06-079-2007,California,36.4,119.686325,295.0874,0.051873323,153.168369,3.485539768,32.71,657.080463,15065827,16914,8.182544401,18
2019-09-10 23:00,42-003-1376,40.43743,-79.863572,42-003-1376,Pennsylvania,58.600002,1167.4777,301.27817,-0.01162412,319.7385349,1.22565952,58.6,740.996139,4424183,11376,10.19131939,17
2019-03-16 21:00,11-001-0051,38.89477,-76.953426,11-001-0051,Maryland,29.800001,1908.0873,284.86414,-0.0322762,149.282668,5.442153077,39.36,1613.304771,1922462,9951,6.814334921,5
2019-06-20 21:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,27.5,2267.9731,312.20227,0.26702484,287.6777041,1.635878535,37.33,287.48889,8248322,14834,14.81088179,13
2019-08-08 17:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,39.4,500.91843,297.3437,0.21339108,174.6253198,3.059966881,32.71,657.080463,15065827,16914,8.567262846,16
2019-08-31 20:00,16-053-0003,42.68,-114.2525,16-053-0003,Idaho,23,1477.8269,302.0442,0.09001802,143.4811155,2.321083937,40.55,55.943784,598774,6001,3.117864665,5
2019-08-01 15:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,66.6,184.81038,295.07224,0.38099658,229.3516168,0.797066657,34.48,101.00961,937421,12540,12.88977012,10.4
2019-06-23 20:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,23,1364.2632,305.24533,0.07113832,222.7277506,2.460378454,32.71,657.080463,15065827,16914,11.01164468,8
2019-03-12 18:00,42-101-0076,39.988842,-75.207205,42-101-0076,Pennsylvania,47.100002,1405.2607,278.88184,0.19135194,146.5548287,4.895547279,58.6,740.996139,4424183,11376,3.935598737,2.1
2019-04-23 17:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,60.4,805.7481,286.44775,0.5398943,91.90822887,3.482045992,34.48,101.00961,937421,12540,4.543230901,2
2019-02-13 17:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,35.7,615.8475,287.29065,0.0174275,345.4609359,2.418428458,37.33,287.48889,8248322,14834,6.070388868,5
2019-06-09 21:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,41.4,959.36145,303.1455,0.3788389,68.70566263,9.547406871,37.33,287.48889,8248322,14834,20.53546784,26
2019-05-04 17:00,32-005-0007,38.897557,-119.732507,32-005-0007,Nevada,25.2,1047.426,289.85498,0.31064078,183.794885,1.409946075,15.89,72.778719,683020,5397,3.455286713,6
2019-07-09 17:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,24.6,1311.1915,307.5847,0.9604108,164.6941394,2.094626931,37.33,287.48889,8248322,14834,12.31590717,6
2019-06-11 23:00,42-101-0075,40.054171,-74.985166,42-101-0075,Pennsylvania,28.5,1645.1237,298.21133,0.049484465,122.7195229,5.013461196,58.6,740.996139,4424183,11376,4.453182937,6
2019-06-23 14:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,45.7,605.30084,289.96823,0.2969241,113.6793016,2.717766626,31.99,44.806827,655766,9336,4.173520515,3.8
2019-05-24 17:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,21.5,1186.1564,291.05646,0.5902145,234.0961435,1.142296266,31.99,44.806827,655766,9336,3.973043346,2.1
2019-06-04 17:00,35-001-1012,35.1852,-106.50815,35-001-1012,New Mexico,38.5,893.45996,295.2832,0.3863137,225.3254311,3.029919053,31.99,44.806827,655766,9336,5.764308164,7.4
2019-08-31 20:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,24,1027.8269,307.2317,-0.05,254.8329279,4.979709665,32.71,657.080463,15065827,16914,7.26773393,4
2019-01-10 20:00,42-101-0076,39.988842,-75.207205,42-101-0076,Pennsylvania,48.2,1489.3365,275.98212,0.008565601,158.0824752,7.08872927,58.6,740.996139,4424183,11376,4.557945346,2
2019-06-13 20:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,41.7,1593.932,304.04132,1.3470209,273.0493013,5.81331128,37.33,287.48889,8248322,14834,12.41506214,9
2019-05-15 22:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,13.2,3617.0708,301.98917,0.17462991,245.7165637,4.162890384,31.99,44.806827,655766,9336,4.906942126,4.2
2019-08-18 16:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,21.4,372.26175,300.0089,0.519011,242.0232682,3.21949599,34.48,101.00961,937421,12540,9.743541354,8.5
2019-06-14 16:00,16-053-0003,42.68,-114.2525,16-053-0003,Idaho,46.100002,527.25275,294.63797,0.34192717,172.7866045,5.657282284,40.55,55.943784,598774,6001,4.93013704,2
2019-03-13 22:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,24.5,1973.5452,292.9751,0.086165026,198.4366345,13.34888494,37.33,287.48889,8248322,14834,6.910443936,6
2019-09-29 14:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,76.200005,353.9259,298.4406,0.41921833,59.84474272,3.129431648,39.36,1613.304771,1922462,9951,10.41387548,8
2019-04-26 15:00,35-001-1012,35.1852,-106.50815,35-001-1012,New Mexico,44.100002,706.78375,289.4497,0.49874425,244.6856982,1.952609589,31.99,44.806827,655766,9336,4.582470171,5.4
2019-07-16 23:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,63.2,1640.609,303.8803,0.15582727,47.75795019,1.241828903,3.2,65.267748,683020,25287,6.493024297,8
2019-07-14 21:00,06-029-0018,35.642943,-117.715066,06-029-0018,California,7.8,3149.4873,313.86057,0.32844165,175.4893165,12.05319953,32.71,657.080463,15065827,16914,4.694840594,3
2019-01-09 21:00,45-091-8801,34.9127,-80.8745,45-091-8801,South Carolina,20.4,1784.0807,285.73917,-0.02518668,187.709357,4.595014937,68.19,443.406288,1830186,12485,2.725667381,4
2019-05-27 16:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,84.4,294.6375,297.62192,0.88581663,264.8977906,6.250938998,37.33,287.48889,8248322,14834,14.7633729,14
2019-07-31 14:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,48.100002,38.36367,293.08932,0.096336946,313.3922239,3.172891236,32.71,657.080463,15065827,16914,8.827045278,9
2019-04-24 21:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,36.2,573.42554,300.57214,-0.03597508,192.6836819,3.317675237,32.71,657.080463,15065827,16914,20.76479779,28
2019-04-06 20:00,42-101-0075,40.054171,-74.985166,42-101-0075,Pennsylvania,47.9,1210.8158,292.10107,0.84474367,181.3174261,2.349488457,58.6,740.996139,4424183,11376,7.515443254,6.2
2019-06-02 14:00,29-189-3001,38.650329,-90.350313,29-189-3001,Missouri,90.9,231.87128,293.6308,0.99493366,121.1309677,3.530265372,35.16,231.286107,2102216,6335,9.038683267,11
2019-02-16 15:00,44-007-0030,41.829495,-71.417457,44-007-0030,Rhode Island,48,910.85364,276.53568,0.17293459,151.0872624,4.300184963,54.38,2653.444755,412255,6426,5.625031939,9
2019-06-17 23:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,12.7,1832.4421,304.0004,0.048636805,252.4893548,5.484536184,32.71,657.080463,15065827,16914,4.866756796,11
2019-08-03 21:00,56-039-1013,44.373056,-110.830833,56-039-1013,Wyoming,29.6,1968.3326,294.37204,0.11621843,193.0555529,2.889532278,18.42,15.53994,203546,6811,3.214423214,2.5
2019-08-30 15:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,67.1,58.520065,293.37546,0.15066426,267.8782495,1.544375607,32.71,657.080463,15065827,16914,7.129404861,8
2019-01-05 22:00,29-189-3001,38.650329,-90.350313,29-189-3001,Missouri,41.8,456.40393,288.3571,-0.05,217.1884568,1.757479184,35.16,231.286107,2102216,6335,6.179209169,4.6
2019-06-15 19:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,15,4178.7974,302.67444,0.80390185,178.5143126,1.286586308,31.99,44.806827,655766,9336,5.147483559,4.2
2019-05-11 17:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,42.8,866.8074,292.87753,0.3722888,28.79832408,3.592612594,37.33,287.48889,8248322,14834,10.0052666,8
2019-06-20 18:00,32-031-1007,39.621434,-119.71877,32-031-1007,Nevada,24.800001,1410.4999,297.161,0.31665146,70.8803643,5.021726918,15.89,72.778719,683020,5397,6.001022569,4
2019-01-22 21:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,13.2,1488.0798,293.62787,-0.02433902,92.0740959,4.706986744,32.71,657.080463,15065827,16914,8.431008127,10
2019-06-20 16:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,17.6,729.0197,300.3379,0.56409115,251.9794527,3.477076802,31.99,44.806827,655766,9336,6.697221183,5.1
2019-05-02 16:00,06-079-2007,35.04673,-120.58777,06-079-2007,California,80.4,89.93471,287.23395,0.24321331,179.4282175,1.475333264,32.71,657.080463,15065827,16914,5.188980463,8
2019-06-08 14:00,06-029-0018,35.642943,-117.715066,06-029-0018,California,25.5,124.56644,292.526,0.28975755,116.8047579,2.582831113,32.71,657.080463,15065827,16914,7.41590241,4
2019-04-18 20:00,16-053-0003,42.68,-114.2525,16-053-0003,Idaho,34.8,1042.3341,290.4939,0.07853609,167.7507841,4.533097757,40.55,55.943784,598774,6001,4.258824457,2
2019-07-19 19:00,06-029-0018,35.642943,-117.715066,06-029-0018,California,12.7,1550.5066,308.97025,0.8472096,221.2542019,7.539341615,32.71,657.080463,15065827,16914,4.975401283,4
2019-02-09 18:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,36.4,1147.1832,273.6778,0.2998524,140.9849415,4.353456779,39.36,1613.304771,1922462,9951,5.591276993,3
2019-01-25 15:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,84.5,48.161858,278.67365,0.052335683,40.63595205,0.766087234,37.33,287.48889,8248322,14834,11.67500675,8
2019-05-21 15:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,22.1,1268.2393,290.6324,0.39972216,185.781081,8.341695669,37.33,287.48889,8248322,14834,6.260366553,5
2019-03-18 18:00,44-007-0030,41.829495,-71.417457,44-007-0030,Rhode Island,31.7,1829.418,278.46893,1.3246734,178.9896482,4.422541592,54.38,2653.444755,412255,6426,4.326081259,6
2019-07-21 17:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,48.8,1603.8229,308.6546,0.69262725,178.123639,3.516902328,39.36,1613.304771,1922462,9951,15.05144218,15
2019-05-14 17:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,47.9,363.80267,293.90182,0.3458572,198.931389,2.062114487,32.71,657.080463,15065827,16914,9.667453915,6
2019-02-19 20:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,31.5,362.91504,289.5191,0.029217679,65.10577289,6.974420992,37.33,287.48889,8248322,14834,6.614326431,5
2019-07-02 22:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,8.3,4022.8691,308.61417,0.25615937,251.1818434,5.073933536,34.48,101.00961,937421,12540,6.907651444,4.9
2019-09-04 21:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,47.5,1748.7085,306.8969,0.4707715,235.1586314,3.698165524,39.36,1613.304771,1922462,9951,11.56312557,11
2019-06-26 15:00,44-009-0007,41.49511,-71.423705,44-009-0007,Rhode Island,86.8,466.05435,297.8068,4.999973,66.98370867,3.225478319,54.38,2653.444755,412255,6426,5.235192181,4
2019-09-12 18:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,41.8,1488.2263,291.73856,0.64092,207.1447212,1.054418894,34.48,101.00961,937421,12540,6.679675142,7.5
2019-04-13 22:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,30.300001,929.79004,298.2085,0.08970979,109.7273332,9.815768148,37.33,287.48889,8248322,14834,4.96347385,2
2019-06-22 19:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,84.3,216.10164,290.07495,0.5653241,161.2974101,4.610326046,32.71,657.080463,15065827,16914,6.297682311,6
2019-05-17 17:00,40-115-9007,36.985702,-94.83931,40-115-9007,Oklahoma,55.100002,1133.33,300.5558,0.47709042,261.2381864,8.031572472,28.8,149.442423,1296219,8506,7.977891806,9
2019-05-04 22:00,35-001-1012,35.1852,-106.50815,35-001-1012,New Mexico,12.3,3182.463,295.28857,0.2218677,216.4950588,2.838114996,31.99,44.806827,655766,9336,4.751994577,3.9
2019-06-08 21:00,,36.383359,-105.5839,,,12.6,2851.6274,299.77173,-0.00083572,168.0360518,6.335090374,31.99,44.806827,655766,9336,4.90253355,9
2019-05-05 18:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,52.9,350.9213,289.421,0.16592214,261.9898404,2.045809499,32.71,657.080463,15065827,16914,7.232244961,8
2019-06-23 19:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,21.800001,2310.882,294.6923,0.44264457,265.2748288,2.395324207,34.48,101.00961,937421,12540,5.520117265,4.1
2019-07-17 21:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,40.3,899.5798,302.98557,0.06505059,175.5914833,3.754587357,32.71,657.080463,15065827,16914,6.905460854,9
2019-06-17 15:00,32-031-0025,39.399837,-119.739606,32-031-0025,Nevada,38.4,111.35976,292.55615,0.13702463,22.79936541,1.966798514,15.89,72.778719,683020,5397,6.202012312,10
2019-05-03 18:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,63.9,525.49634,293.1522,0.24005385,188.9946477,2.873042245,32.71,657.080463,15065827,16914,14.55370293,20
2019-02-20 23:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,18.7,1218.8385,294.33026,0.008642662,7.721877022,2.373741875,37.33,287.48889,8248322,14834,6.43925,7
2019-04-07 19:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,69.4,252.84686,293.72308,0.106508866,138.360274,3.145733007,32.71,657.080463,15065827,16914,8.98494246,10
2019-07-28 21:00,56-039-1013,44.373056,-110.830833,56-039-1013,Wyoming,39.600002,1329.5527,291.0937,-0.05,208.9016708,5.046766578,18.42,15.53994,203546,6811,3.20639481,4.9
2019-09-04 16:00,42-003-1376,40.43743,-79.863572,42-003-1376,Pennsylvania,74.4,1308.7819,298.08276,1.2204883,183.3102778,3.26537416,58.6,740.996139,4424183,11376,9.467001119,11
2019-03-16 23:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,41.2,778.092,283.89725,0.1688504,121.8700454,3.271316188,34.48,101.00961,937421,12540,6.459141018,6.7
2019-06-17 22:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,86.700005,266.62555,289.85266,0.15212838,166.3722754,5.682895252,32.71,657.080463,15065827,16914,7.322881248,2
2019-06-17 23:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,38.3,2056.6296,310.5004,0.5743401,6.511787545,5.132911059,37.33,287.48889,8248322,14834,17.53259748,14
2019-07-01 14:00,06-029-0018,35.642943,-117.715066,06-029-0018,California,19,54.26706,297.57578,2.2840705,179.8232119,0.497309187,32.71,657.080463,15065827,16914,8.17154871,8
2019-04-10 14:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,30,867.107,291.05005,0.24028502,137.5705134,4.282865973,39.36,1613.304771,1922462,9951,5.789254073,5
2019-05-15 21:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,26.1,3096.305,296.84802,0.4863376,178.9864274,3.879499014,39.36,1613.304771,1922462,9951,7.250395833,6
2019-01-13 21:00,41-035-0004,42.190296,-121.731369,41-035-0004,Oregon,42.8,412.5426,279.32513,0.023438182,23.49429009,1.837980667,48.51,113.700561,1488623,6188,6.775426798,6.4
2019-06-30 19:00,,36.383359,-105.5839,,,16.7,2778.301,302.4576,-0.009312321,186.5813661,4.874973621,31.99,44.806827,655766,9336,4.591140152,6
2019-03-12 19:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,79.200005,369.3781,287.67383,0.24221154,139.8242704,6.623214643,32.71,657.080463,15065827,16914,19.9200947,38
2019-04-01 21:00,11-001-0051,38.89477,-76.953426,11-001-0051,Maryland,29.300001,1533.2207,281.76996,0.04655618,142.996183,1.85983436,39.36,1613.304771,1922462,9951,6.334478105,4
2019-01-22 16:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,54,407.94934,270.1825,0.42260897,126.7672238,0.200315038,39.36,1613.304771,1922462,9951,10.2592438,3
2019-04-23 20:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,34.2,334.7272,298.1486,0.12400149,185.0545521,2.615735905,32.71,657.080463,15065827,16914,9.281472807,7
2019-06-08 20:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,41.3,371.5645,300.753,-0.05,192.1774837,3.839058161,32.71,657.080463,15065827,16914,17.91350194,14
2019-03-29 19:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,11,2054.3413,293.69937,0.30424482,212.144164,6.501849821,31.99,44.806827,655766,9336,4.80797353,4.2
2019-07-21 16:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,55.4,1524.5549,307.14236,0.43871453,162.8590384,2.640945652,39.36,1613.304771,1922462,9951,14.52635968,16
2019-04-07 14:00,44-009-0007,41.49511,-71.423705,44-009-0007,Rhode Island,59.4,254.44455,285.26202,1.4347922,305.111596,3.187824851,54.38,2653.444755,412255,6426,4.416382869,2
2019-01-22 18:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,40.5,452.54874,271.45886,0.18017823,281.5962706,0.838092663,39.36,1613.304771,1922462,9951,10.45028108,5
2019-09-25 14:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,60.4,49.53575,279.24973,0.16815686,189.700687,2.068739781,34.48,101.00961,937421,12540,6.080792072,8.7
2019-06-28 14:00,,36.383359,-105.5839,,,41.9,148.53233,291.59103,0.05349158,105.4442287,1.276439681,31.99,44.806827,655766,9336,5.648592437,3
2019-04-18 21:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,30.300001,571.8731,300.2452,0.051025663,175.1274691,2.419282566,32.71,657.080463,15065827,16914,9.803443691,8
2019-04-01 19:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,60.2,290.35764,294.4809,0.24267389,152.385509,3.42246803,32.71,657.080463,15065827,16914,10.52531481,5
2019-07-12 20:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,14.8,3084.9185,309.18652,-0.05,256.6107131,4.060794172,32.71,657.080463,15065827,16914,3.889637247,4
2019-01-27 22:00,48-303-1028,33.58553,-101.78698,48-303-1028,Texas,18.800001,1235.5054,287.70215,0.018121038,230.3693902,7.831921159,37.33,287.48889,8248322,14834,5.445019231,4
2019-01-13 20:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,54.9,779.1415,285.7576,-0.01624772,98.93892066,4.305647055,37.33,287.48889,8248322,14834,7.39225,6
2019-04-15 19:00,29-189-3001,38.650329,-90.350313,29-189-3001,Missouri,51.7,645.35443,288.49976,0.2896034,312.0238241,4.923617747,35.16,231.286107,2102216,6335,5.295245899,6.1
2019-05-22 15:00,44-007-0030,41.829495,-71.417457,44-007-0030,Rhode Island,35,1455.0454,291.4182,0.35564384,106.4606896,4.632928191,54.38,2653.444755,412255,6426,4.00637351,4
2019-06-08 21:00,06-079-2007,35.04673,-120.58777,06-079-2007,California,50.5,137.25241,294.70923,0.010029741,181.9009772,7.514116391,32.71,657.080463,15065827,16914,21.9745127,12
2019-04-26 15:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,61.8,381.40878,289.8872,0.6134095,344.8962574,6.774103604,37.33,287.48889,8248322,14834,6.983810847,6
